name,url,sku,pid,mpn,brand,color,price,currency,availability,description,specifications,images,primary_category,category_1,breadcrumbs,reviews_count,average_rating,uniq_id,scraped_at
"Sirdar Hayfield Soft Twist DK Knitting Yarn, 100g, Olive",https://www.johnlewis.com/sirdar-hayfield-soft-twist-dk-knitting-yarn-100g/olive/p5675822,240119783,5675822,240119783,Sirdar,Olive,4.2,GBP,InStock,"<p>Hayfield Soft Twist is spun with a touch of pure merino wool and anti-pill acrylic for extra warmth and a fine twist to give beautiful definition.</p>

<p></p>Hayfield Soft Twist knits will retain their good looks wear after wear.<p></p>
",[],,Sport & Leisure,Haberdashery,Sport & Leisure | Haberdashery | Wool & Yarn,14,4.7,168cae6b-3a2a-55f7-af1d-684f86a0118f,3/3/2024
"EAST END PRINTS Bo Lundberg 'Rome 73' Italy Framed Print, White Frame, 43.4 x 33.4cm",https://www.johnlewis.com/east-end-prints-bo-lundberg-rome-73-italy-framed-print/p6157747,240960611,6157747,240960611,EAST END PRINTS,White Frame,60,GBP,InStock,"<p>A vibrant retro travel poster with Rome's Colosseum in silhouette, by artist Bo Lundberg.</p>
<p>This fine art-quality print on 210gsm acid-free archival paper is framed in obeche wood in a choice of finishes. The acrylic glaze is light in weight and optically the same as glass. Made in the UK, it's ready to hang on your wall.</p>
<p>Bo Lundberg has clear memories of sitting at the kitchen table at the age of four, drawing one image after another. And he hasn't stopped since. Although Bo loves doing commissioned work, there is a specific sense of pride when someone appreciates work good enough to hang it on their wall.</p>
<p>Have you thought about wall <a href=""/browse/home-garden/photo-frames-accessories/hanging-hooks-racks/_/N-7kwsZ1z0pdrm"">hooks and fittings</a>?</p><p>EAST END PRINTS picture frames are usually one of two frame widths: medium frame (2.2cm) and wide frame (3.5cm). The frame width varies across the range.</p>
<p>The medium frame measures 2.2cm across and comes in the following four sizes:
<li>33.4 x 28.4cm</li>
<li>43.4 x 33.4cm</li>
<li>53.4 x 43.4cm</li>
<li>83.4 x 63.4cm</li></p>
<p>The wide frame measures 3.5cm across and comes in the following four sizes:
<li>36 x 31cm</li>
<li>46 x 36cm</li>
<li>56 x 46cm</li>
<li>86 x 66cm</li></p>",[],,Home & Garden,Pictures,Home & Garden | Pictures,,,64ce5128-d1ec-5721-bd07-59e1a88d9ed2,3/3/2024
"Celtic & Co. Merino Cotton Abstract Socks, Navy",https://www.johnlewis.com/celtic-co-merino-cotton-abstract-socks/navy/p109609864,109609854,109609864,109609854,Celtic & Co.,Navy,29.00,GBP,OutOfStock,"<p>With an eye-catching pattern, these ankle socks from Celtic &amp; Co. are made from a super-soft and warming woollen blend.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006368681,https://johnlewis.scene7.com/is/image/JohnLewis/006368681alt1,https://johnlewis.scene7.com/is/image/JohnLewis/006368681alt2,https://johnlewis.scene7.com/is/image/JohnLewis/006368681alt3",Women,Women's Socks,Women | Women's Socks,,,6b4cbb72-0b1a-59ec-b8fb-3330a37f7e02,3/3/2024
"Claudia Bradby Boho Freshwater Pearl and Bee Charm Drop Earrings, Silver",https://www.johnlewis.com/claudia-bradby-boho-freshwater-pearl-and-bee-charm-drop-earrings-silver/p109449615,109080286,109449615,109080286,Claudia Bradby,,0.00,GBP,Discontinued,"<p>Claudia's boho bee hoops are handmade using recycled silver and, inspired by the bee itself, were designed to symbolise togetherness. A single bee is not recognized as a single organism, but rather as contributing to the health of the colony as a whole. The symbol to the left-hand side of the honey bee on the coin means 'stronger together' - we are better, and stronger together in this interconnected world. These alluring hoops were inspired by Claudia's beekeeping hobby as well as the ancient coins that featured honey bees, and are the perfect gift for all lovers of nature.</p>


<p>Both charms move independently on the hoop and can be taken off to offer alternative looks. Secured with post fittings, they are for pierced ears only. </p>

",[],,Women,Women's Jewellery,Women | Women's Jewellery | Women's Earrings,,,898d260b-c70a-5206-95a7-6f5ac69f96d4,3/3/2024
"John Lewis Otley Leather Armchair, Dark Leg",https://www.johnlewis.com/john-lewis-otley-leather-armchair-dark-leg/winchester-anthracite/p3647499,237458077,3647499,237458077,John Lewis,Winchester Anthracite,0,GBP,Discontinued,"<p>A classic design with a contemporary twist, <strong>Otley</strong> has solid oak turned wooden legs, low curving arms and a supportive seat platform. It's also 100% foam-free, making it a more environmentally-friendly choice.</p>
 
 <p><strong>Designed to be kinder to the environment</strong><br />
 We've used fibres made from recycled materials rather than foam to fill the seats and cushions on our <strong>Otley</strong> range. By using a foam alternative it means you can recycle this piece of furniture once it reaches the end of its life and avoid landfill. And the benefits of fibre-filled cushions don't stop there as they create a more casual look and a softer sit, perfect for curling up on.</p>
 
 <p><strong>Worth knowing…</strong><br />
 As leather is a natural product, there are natural characteristics on each leather hide used to make our sofas. These could be things like brand marks, insect bites or wrinkles. A large sofa could be made with as many as four hides so there may also be some slight colour variation, however we have strict guidelines to make sure any noticeable marks aren't in a prominent place. These distinctive qualities also mean that no two pieces of leather furniture will be exactly the same.</p>
 
 
 
 
 <p><strong>It's the little things</strong><br />We care about our furniture; how it's designed, the materials used and the people who make it. That's why every detail is carefully considered, with more than 20 quality checks, to ensure you're as proud of it as we are.</p><p><strong>Try before you buy</strong><br />We're confident in our furniture's quality, but it's always a good idea to check that it's a good personal fit for you. We can't display all of our pieces in all of our stores – they just won't fit – but call us on 03452 661805 and we can help you find a nearby location to see, sit or even lie on it before ordering.</p>",[],,Furniture & Lights,Sofas & Armchairs,Furniture & Lights | Sofas & Armchairs | Armchairs,,,9a734760-0d15-5842-9746-2b433537afd5,3/3/2024
"Cyberjammies Clarissa Knit Pyjama Bottoms, Purple",https://www.johnlewis.com/cyberjammies-clarissa-knit-pyjama-bottoms-purple/p109351311,109351219,109351311,109351219,Cyberjammies,,20.00,GBP,OutOfStock,"<p>Superb comfort and elegance combine in the Cyberjammies Clarissa knit pyjama bottoms. Made from a beautifully soft modal-elastane mix the trousers are elasticated at the back with a working drawstring at the front, have two side pockets and are finished with cuffs at the ankle for a snug, comfy fit.  Wear them with the slouch knit top for the comfiest way to lounge or sleep.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006325989,https://johnlewis.scene7.com/is/image/JohnLewis/006325989alt1,https://johnlewis.scene7.com/is/image/JohnLewis/006325989alt2,https://johnlewis.scene7.com/is/image/JohnLewis/006325989alt3",Women,Women's Nightwear,Women | Women's Nightwear,1,5,54a37d7d-1e9d-5ff2-9013-b86ab1e36bbc,3/3/2024
"DesignWorks Ink Radiant Rainbow Notebook, Pink",https://www.johnlewis.com/designworks-ink-radiant-rainbow-notebook-pink/p6415741,109772489,6415741,109772489,DesignWorks Ink,,0,GBP,Discontinued,"<p>With the Radiant Rainbow Notepad from DesignWorks Ink, keeping up with your notes, goals, and lists is fun and fashionable! This flip-over notepad features a suede dusty pink cover with gold foil detail. The interior of the notebook features 100 lined pages with an elastic closure to keep everything secure on the go. This notepad makes the perfect gift for any paper-lover in your life.</p>",[],,Home & Garden,Stationery,Home & Garden | Stationery | Notebooks & Journals,,,70515256-b62c-504e-bf07-1aedb7da7732,3/3/2024
"Monica Vinader Nura Cross Over Ring, Gold",https://www.johnlewis.com/monica-vinader-nura-cross-over-ring-gold/p5557679,240030175,5557679,240030175,Monica Vinader,,95.00,GBP,InStock,"<p>With this pre-stacked statement ring from Monica Vinader, everyday bold is easy to achieve. The simple design features a sleek cross-over shape for a contemporary finish. Every hand-crafted Monica Vinader piece comes with a 5-year warranty and lifetime repairs.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/240030175,https://johnlewis.scene7.com/is/image/JohnLewis/240030175alt2,https://johnlewis.scene7.com/is/image/JohnLewis/240030175alt3",Women,Women's Jewelry,Women | Women's Jewellery | Women's Rings,12,4.5,240ec1b1-2d51-50c1-a052-f2cde75f2058,3/3/2024
"CREED Silver Mountain Water Soap, 150g",https://www.johnlewis.com/creed-silver-mountain-water-soap-150g/p2713769,235928544,2713769,235928544,CREED,,45,GBP,InStock,"<p>This luxurious bar of hand-milled soap lathers quickly and leaves the skin lightly fragranced.</p>  <p>Inspired by the exhilarating crispness of mountain air and the purity of cascading alpine streams, a bracing landscape in which the Creed family find relaxation and renewal.</p>   <p>A contemporary scent which captures the purity of citrus notes, tea, blackcurrant and musk. Cool, clean, icy and mentholated - reminiscent of sparkling streams coursing through the snowcapped Swiss Alps.</p>  <ul> <li><strong>Top notes:</strong> Bergamot, Mandarin, Neroli</li> <li><strong>Heart notes:</strong> Green Tea, Blackcurrant Bud</li> <li><strong>Base notes:</strong> Sandalwood, Musk</li> </ul> <br> <p>Fragrance family: Marine/Green/Fresh</p>",[],,Beauty,Bath & Shower,Beauty | Bath & Shower,,,a1cfdd0d-e23d-579d-8b34-291d4499159f,3/3/2024
"Myla Rose Atherstone Mews Plunge Bra, Red/Pink",https://www.johnlewis.com/myla-rose-atherstone-mews-plunge-bra-red-pink/p109520553,109075795,109520553,109075795,Myla Rose,,0.00,GBP,Discontinued,"<p>Exquisitely embroidered and every little bit Myla, Atherstone Mews is a plunge bra with underwired darted cups. The sweet yet sexy style pops with embroidered tendrils, flowers and birds for an ethereal look.</p>

<p>Pair with the matching thong.</p>

<p>Myla Rose is an exciting new line from London-born luxury lingerie brand MYLA. Inspired by the brand’s signature colourful style, floral essence and British heritage, Myla Rose encompasses everything ‘MYLA’ into a special collection in partnership with us here at John Lewis. For the women of today who expect comfort, functionality and pretty details all rolled into one, the Myla Rose collection is a curated range of wearable everyday styles and special occasion pieces that will take you from day to night. Featuring decadent details from French laces to foil-printed embroideries and available in an extended size range, Myla Rose will bring a little luxury to the forefront of your lingerie drawer.</p>",[],,Women,Women's Lingerie & Underwear,Women | Women's Lingerie & Underwear | Bras,,,45cc739c-cadd-5666-ba03-04efdf0528aa,3/3/2024
"Freya Offbeat Underwired Side Support Bra, Black",https://www.johnlewis.com/freya-offbeat-underwired-side-support-bra/rosehip/p5416136,238956413,5416136,238956413,Freya,Black,36.00,GBP,InStock,"<p>The offbeat range is crafted from a stretch floral lace, and feature contrast colour detailing. The Underwire Side Support Bra features a four piece cup with side support and laminated side cup to offer great uplift, forward projection and support. Powerful stretch lace with increased LYCRA® content offers better support and shape. In a contrast colour, the fully adjustable tow back straps give central pull through the straps to prevent strap slippage. The centre front has a bow with a silver press stud detail.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/005121979,https://johnlewis.scene7.com/is/image/JohnLewis/005121979alt1,https://johnlewis.scene7.com/is/image/JohnLewis/005121979alt2,https://johnlewis.scene7.com/is/image/JohnLewis/005121979alt3",Women,Women's Lingerie & Underwear,Women | Women's Lingerie & Underwear | Bras,35,4.8,9e95c9e4-e7d4-53cf-ba43-dbf544a4f184,3/3/2024
Little Green Radicals Kids' Twill Shorts,https://www.johnlewis.com/little-green-radicals-kids-twill-shorts/blue-light/p110204681,110204619,110204681,110204619,Little Green Radicals,Blue Light,0,GBP,Discontinued,"Soft yet durable, these slim fit summer twill shorts are made using a sturdy, long-lasting organic twill fabric designed to keep them comfy while they explore, all summer long. Wear them day after day, and they'll still come up like new! These shorts come with turn-ups which can be lengthened as they grow, plus an adjustable waist, so they'll last that little bit longer.",[],,Baby & Child,Girls' Clothes (2+ yrs),Baby & Child | Girls' Clothes (2+ yrs) | Girls' Shorts,,,0b8b376b-44cf-51e4-9671-2282587b7e56,3/3/2024
"Reiss Kids' Maeve Floral Print Jersey Knee Length Dress, Pink/Multi",https://www.johnlewis.com/reiss-kids-maeve-floral-print-jersey-knee-length-dress-pink-multi/p110236879,110235944,110236879,110235944,Reiss,,0,GBP,Discontinued,"<p>Abloom with florals for pretty appeal, this long sleeve fit and flare dress from Reiss is made from a robust cotton blend for all-day comfort.</p>
 <p>Pair with anything from patent shoes to trainers for play dates and trips to the park.</p>",[],,Baby & Child,Girls' Clothes (2+ yrs),Baby & Child | Girls' Clothes (2+ yrs) | Girls' Dresses,,,bae20cf8-d478-51cf-9136-8f86fc448c95,3/3/2024
"Longchamp Le Pliage Green Recycled Canvas XL Travel Bag, Forest",https://www.johnlewis.com/longchamp-le-pliage-green-recycled-canvas-xl-travel-bag/navy/p5641983,240071104,5641983,240071104,Longchamp,Forest,150,GBP,InStock,"<p>Subtle, refined design with a zipper closure, this travel bag keeps all of your personal belongings protected and can even be folded up when it’s not being used.</p>

<p>Longchamp drew its inspiration from origami when creating LE PLIAGE - a light, foldaway bag that has since become a cult object worldwide. The Pliage Green line has an environmentally-friendly style with recycled polyamide canvas. 

</p><p>The bag follows strong codes, like the horse embroidery, and has tone-on-tone Russian leather trimmings characteristic of Longchamp.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/240071104,https://johnlewis.scene7.com/is/image/JohnLewis/240071104alt1,https://johnlewis.scene7.com/is/image/JohnLewis/240071104alt2,https://johnlewis.scene7.com/is/image/JohnLewis/240071104alt3",Women,"Handbags, Bags & Purses","Women | Handbags, Bags & Purses",8,4.9,aae0acf7-0ee7-5182-a860-ac2dbc02623f,3/3/2024
Barbour Hawkins Stripe Top,https://www.johnlewis.com/barbour-hawkins-stripe-top/navy/p109457207,110237905,109457207,110237905,Barbour,Cloud,0.00,GBP,Discontinued,"<p>An all-year essential, this jersey top by Barbour is printed with a stripe pattern throughout.</p>
 <p>Cut with a softly rounded neckline and long sleeves, it's made from soft cotton and will slot seamlessly into your everyday staples.</p>",[],,Women,Women's Shirts & Tops,Women | Women's Shirts & Tops,,,444d361f-d4c9-504e-872a-7f4b181dd2e6,3/3/2024
"Fossil Men's FB01 Date Bracelet Strap Watch, Silver/Black FS5652",https://www.johnlewis.com/fossil-mens-fb01-date-bracelet-strap-watch-silver-black-fs5652/p5068663,238505208,5068663,238505208,Fossil,,0,GBP,Discontinued,"<p> Designed to accompany you during a workout or other dynamic activities, this Fossil watch offers a reliable water resistance along with an optimised dial reading, great for water-based sports. </p> 

<p> The 42mm wide case reveals a well-structured dial with chunky hands and hour markers and an additional date display. The unidirectional bezel is specifically designed for measuring performance under water. Finally, the watch fastens with a traditional folding clasp. </p>",[],,Men,Men's Watches,Men | Men's Watches,,,f1af9010-7813-507f-a030-617e533841b7,3/3/2024
"Whistles Sequin Column Dress, Silver",https://www.johnlewis.com/whistles-sequin-column-dress-silver/p109509407,109508554,109509407,109508554,Whistles,,139.00,GBP,InStock,"<p>An instant showstopper, this dress is the piece your winter social life has been waiting for. Unashamedly adorned in sequins from top to bottom that glisten enough to give a disco ball a run for its money, this dress comes in a easily elegant column style and only needs your favourite pair of heels to complete the look.</p>

<p>Made using recycled materials, helping us to reduce our impact on the planet.</p>
<p>The EXCLUSIVE Partywear Collection: Make festive moments even more special with our new and exclusive partywear collection. Showcasing stylish, on-trend pieces from the top brands you love.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt7,https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt8,https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt9,https://johnlewis.scene7.com/is/image/JohnLewis/006350721,https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt1,https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt2,https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt3,https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt4,https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt5,https://johnlewis.scene7.com/is/image/JohnLewis/006350721alt6",Women,Women's Dresses,Women | Women's Dresses,2,3.5,62ed6fb9-523c-531b-8f6b-e90f8f5e5fa3,3/3/2024
Mulberry Women's Kate Cat's Eye Sunglasses,https://www.johnlewis.com/mulberry-womens-kate-cats-eye-sunglasses/p5071415,237971807,5071415,237971807,Mulberry,Havana/Green,0.00,GBP,Discontinued,"<p> Opt for a new sunglasses shape with these Kate sunglasses by Mulberry. </p> 

<p> Blending a D-shape with a more flattering cat's eye model, the pair has a very contemporary feel. Its design-led frame will flatter different face shapes. </p>",[],,Women,Women's Sunglasses,Women | Women's Sunglasses,,,47808068-668d-5da6-9465-7056a9d6b41d,3/3/2024
"KIKI Health Krill Oil, 30 Licaps",https://www.johnlewis.com/kiki-health-krill-oil-30-licaps/p5418077,239922976,5418077,239922976,KIKI Health,,0,GBP,Discontinued,"<p>KIKI’s Krill Oil are encapsulated in Licaps capsules, which offers faster product release and in turn speed the absorption of the oil.</p> <p>They are easy to swallow and will not leave you with any unpleasant ­shy burps, reflux or aftertaste.</p> <p>KIKI’s Krill Oil is sustainably sourced and harvested in the pristine Antarctic waters and isolated from environmental contaminants and toxins. We use low temperatures and efficient fraternisation methods, which results in unwanted salts and contaminants being removed. This concentrated form of krill oil contains choline which helps maintain normal homocysteine metabolism, normal lipid metabolism, and in addition, maintenance of normal liver function.</p> <p>Our Krill Oil contains a significant source of EPA and DHA which are bound to phospholipids, resulting in the oil being more easily absorbed by the body. This ensures prompt delivery to the brain, heart and eyes. An optimal preparation process is used to preserve the krill oil’s natural qualities and ensures its freshness. These easy to swallow Licaps will not leave you with any unpleasant fishy burps, reflux or aftertaste. A beneficial effect is obtained with a daily intake of 250mg of EPA and DHA.</p> <p>Full list of ingredients:</p> <ul> <li>Krill Oil (crustacean) (Euphausia superba) </li><li>Other Ingredients: Astaxanthin </li><li>Licaps Capsules: Piscene (fish) gelatin and water </li><li>Allergens: crustacean</li> </ul>",[],,Beauty,Supplements,Beauty | Supplements,,,58b510b1-74dc-5db6-9abb-3f36c0e22134,3/3/2024
"Niederegger Dessert Edition Eggs, 100g",https://www.johnlewis.com/niederegger-dessert-edition-eggs-100g/p6341288,109410099,6341288,109410099,Niederegger,,0,GBP,Discontinued,"<p>Niederegger popular new dessert editions are here for Easter! Mini marzipan eggs covered in dark and milk chocolate, flavours of double chocolate, cheesecake and vanilla toffee all make this a very tasty box.</p>

<strong>Refund policy </strong><br /> We can't offer refunds or exchanges on perishable goods such as flowers and food, unless faulty or not as described.  <a href=""http://www.johnlewis.com/customer-services/information-about-ordering-and-returning-products#cq-or-refund"">Find out more</a>. This does not affect your statutory rights.<p></p> ",[],,Gifts,Gift Food & Alcohol,Gifts | Gift Food & Alcohol,,,d015a75c-cfb2-5ba8-a221-0a86f4ca8756,3/3/2024
"Gina Bacconi Celina Crepe Dress, Soft Peach",https://www.johnlewis.com/gina-bacconi-celina-crepe-dress/p5684408,240216847,5684408,240216847,Gina Bacconi,Soft Peach,80.00,GBP,InStock,"<p>In an A-line silhouette with an asymmetric hem, this crepe midi dress by Gina Bacconi wears well with subtle patttern to complement the plain fabric.</p>
<p>With a traditional round neckline and a sleeveless design, it is sure to inject new energy into your portfolio.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/005677569,https://johnlewis.scene7.com/is/image/JohnLewis/005677569alt1,https://johnlewis.scene7.com/is/image/JohnLewis/005677569alt2,https://johnlewis.scene7.com/is/image/JohnLewis/005677569alt3,https://johnlewis.scene7.com/is/image/JohnLewis/005677569alt4",Women,Women's Dresses,Women | Women's Dresses,1,5,8d3d0292-cbfb-5479-ab00-9ef40d1b2cce,3/3/2024
"DIOR Forever Natural Bronze, 03 Soft Bronze",https://www.johnlewis.com/dior-forever-natural-bronze/03-soft-bronze/p5529431,239985609,5529431,239985609,DIOR,03 Soft Bronze,37.4,GBP,InStock,"<p>Discover the new DIOR Forever Natural Bronze, a powder bronzer that warms the complexion with a sun-kissed, healthy glow finish.</p> <p>Soft and lightweight, the bronzer texture blends seamlessly into the skin for a natural, long-wear finish. Infused with wild pansy flower, DIOR Forever Natural Bronze contains 95% mineral-origin pigments and preserves the skin's natural hydration for sensational comfort throughout the day.</p> <p>Powder dermatologically tested.</p>",[],,Beauty,Makeup,Beauty | Makeup,213,4.8,3dd28138-0102-56e5-a97e-348869c70464,3/3/2024
Moss Slim Fit Double Breasted Stretch Suit Jacket,https://www.johnlewis.com/moss-london-slim-fit-double-breasted-stretch-suit-jacket/ink/p5989582,240810688,5989582,240810688,Moss,Ink,0,GBP,Discontinued,"<p>Slotting perfectly into your office and occasion edit, this double-breasted suit jacket from Moss. is made with a hint of stretch giving you extra confidence throughout the day. Cut in a slim fit for a modern profile, pair with the matching trousers and box-fresh trainers to complete the look.</p>",[],,Men,Men's Blazers,Men | Men's Blazers,,,af4c9f4b-cf84-5183-a747-b012b6813337,3/3/2024
"Purflo Swaddle To Sleep Baby Swaddle Bag, 0.5 Tog, Grey, 0-4 months",https://www.johnlewis.com/purflo-swaddle-to-sleep-baby-swaddle-bag-0-5-tog-grey-0-4-months/p5665980,240176834,5665980,240176834,Purflo,,29,GBP,InStock,"<p>Sleep tight from the first night in this all-seasons swaddle and sleep bag with clever breathable technology from Purflo. </p> 

<p>The innovative Swaddle to Sleep Bag has been developed to offer parents a safer, healthier bedding solution for newborn babies. It features unique breathable panels and the option to swaddle arms in or out. It grows with new babies with an extended length that is certified hip-healthy by International Hip Dysplasia Institute.</p>

<p><b>Key Features:</b></p>
<ul>
<li>Popper opening arms to swaddle in or out</li>
<li>Bottom opening zips for easy changing</li>
<li>Breathable mesh panel on torso, neck and hip area</li>
<li>Hip healthy design certified by International Hip Dysplasia Institute for safe development of hips and legs</li>
<li>Extendable length to suit baby when they are tiny and as they continue to grow</li>
<li>Travel friendly shape for car seats and pushchairs</li>
<li>Super soft materials for delicate skin</li>
<li>Zip guard to protect little ones skin and snag free zips</li>
</ul>


<p><b>Safety Information:</b> We strongly recommend that the product should not be used with baby's arms in when they start to roll on their side. Swaddles or structured baby sleep bags are not suitable for premature or babies of low birth weight. We do not recommend this product for babies under 3kg/ 6.6lbs. Do not sure if the child can climb out of the cot. Do not use in combination with other bedding items (e.g. cot duvet).</p>",[],,Baby & Child,Baby Bedding,Baby & Child | Baby Bedding,2,5,84ef47bb-a7ac-5f4b-b3f0-a5519fdacf2d,3/3/2024
"Kipling Kids’ Supertaboo School Drawstring Backpack, New Scate",https://www.johnlewis.com/kipling-kids-supertaboo-school-drawstring-backpack-new-scate/p109213596,109213573,109213596,109213573,Kipling,,28.9,GBP,OutOfStock,"<p>The Supertaboo kids’ schoolbag is fun, strong and functional. It’s made with colourful, water-repellent material, and so is ideal for use as a gym or swim bag. In addition to providing plenty of room in the main drawstring compartment, Supertaboo features outside and inside pockets, perfect for keeping things like goggles and locker keys separate.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/109213573,https://johnlewis.scene7.com/is/image/JohnLewis/109213573alt2,https://johnlewis.scene7.com/is/image/JohnLewis/109213573alt1,https://johnlewis.scene7.com/is/image/JohnLewis/109213573alt3,https://johnlewis.scene7.com/is/image/JohnLewis/109213573alt4,https://johnlewis.scene7.com/is/image/JohnLewis/109213573alt5",Sport & Leisure,Backpacks,Sport & Leisure | Backpacks,,,42f70ea0-eeed-5c93-89af-ccf5ca9ca6f8,3/3/2024
Lollys Laundry Zoe Short Sleeve Shirt,https://www.johnlewis.com/lollys-laundry-zoe-short-sleeve-shirt/p109082954,109082476,109082954,109082476,Lollys Laundry,Hazel,0.00,GBP,Discontinued,"<p>Updating your collection, this shirt by Lollys Laundry will brighten your wardrobe with its pretty floral print.</p>
 <p>Structured with a collar and short sleeves, it's made from cotton for comfortable wear and is ideal when partnered with floaty midi skirts for summer days spent strolling around the city.</p>",[],,Women,Women's Shirts & Tops,Women | Women's Shirts & Tops,,,06cfe600-abfb-5f45-a8f2-ec42b73632b9,3/3/2024
Antler Chelsea Backpack,https://www.johnlewis.com/antler-chelsea-backpack/blue/p6373049,109313840,6373049,109313840,Antler,Blue,0,GBP,Discontinued,"<ul>
<li>Durable nylon
</li><li>Water-resistant
</li><li>Fits a slimline laptop up to 13”
</li><li>Dimensions 37 x 26 x 12cm
</li></ul> 

<p>A smart and streamlined backpack, this is the perfect bag for your daily essentials. Designed to coordinate with, and work alongside, Antler's Clifton cases, this slim daypack features a back sleeve to slot over a suitcase handle and has a zipped, padded pocket to fit a laptop up to 13”.</p>

                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ",[],,Sport & Leisure,Backpacks,Sport & Leisure | Backpacks,,,66127c12-2996-5e74-a977-c9e2ae5649ff,3/3/2024
"Maison Lejaby Naïade Zip-Front Underwired Swimsuit, Vitality",https://www.johnlewis.com/maison-lejaby-naiade-zip-front-underwired-swimsuit-vitality/p6250036,241161197,6250036,241161197,Maison Lejaby,,0.00,GBP,Discontinued,"<p>Naïade from Maison Lejaby is an on-trend swimwear line with a zip-front you can open or close based on your mood. This one-piece swimsuit has a round neck and timeless ballerina shape. An underwire and full cup design also provide support.</p>

<p>Made from a raw-cut fabric on the bottom for a suit that fits like a glove, the primary material and lining are made with Amni Eco Soul fibre which is biodegradable, responsive, durable, breathable, and innovative for clean-cut shaping.</p>",[],,Women,Women's Swimwear & Beachwear,Women | Women's Swimwear & Beachwear,,,a97b9fed-c471-5c91-a049-c5de7139dfe0,3/3/2024
John Lewis Wooden Snakes & Ladders and Ludo Game,https://www.johnlewis.com/john-lewis-wooden-snakes-ladders-and-ludo-game/p4281349,238054655,4281349,238054655,John Lewis,,12.5,GBP,InStock,"<ul>
<li>Supports the development of their communication and social skills
</li><li>Builds early knowledge of numbers, shapes and colour recognition
</li><li>Teaches the values of concentration and attention
</li></ul>

<p>Classics don't change; only the players who enjoy them. Whether your little fun-hunters are more in the mood for Snakes &amp; ladders or are feeling slightly more strategic and go for Ludo, we've got rainy afternoons in covered with this double wooden gameboard. Coming with counters and dice included, it's up to your mini-me chance victory at the roll of a dice.</p>",[],,Baby & Child,Games & Puzzles,Baby & Child | Games & Puzzles | View All Games & Puzzles,54,4.8,d9185459-988d-5b3b-a419-40e23835c04e,3/3/2024
"Laura Ashley Dorset Dining Bench, White/Natural",https://www.johnlewis.com/laura-ashley-dorset-dining-bench-white-natural/p6218889,241054196,6218889,241054196,Laura Ashley,,0,GBP,Discontinued,"<p>Turned legs add a classical feature to this dining bench, which is made from a combination of tough timbers, hand-finished and provides seating for up to three people. We love the lightly distressed edges which add character and all you need to do it attach the legs before it's ready to use.</p>

<p><b>Want to see it first?</b><br />
You may want to see and get a feel for this piece of furniture in one of our shops before ordering. If you do plan on doing this we recommend giving us a call on 03452 661805 as not all our ranges are on display in our shops. We'll be able to tell you where the range you'd like to view is on display.</p>",[],,Furniture & Lights,Dining Room,Furniture & Lights | Dining Room | Dining Benches,,,629c05ee-ef9f-5a9b-b81d-1ead01c79c81,3/3/2024
"Whistles Tie Back Maxi Dress, Ivory",https://www.johnlewis.com/whistles-tie-back-maxi-dress-ivory/p5689947,239114825,5689947,239114825,Whistles,,199.00,GBP,OutOfStock,"<p> This minimalistic dress from Whistles is effortlessly sophisticated for warm-weather events. In bright pops and pastels of colour, this comes in key hues for the season with a straight silhouette and tie detail at the back. The figure-hugging silhouette is completed with a slit at the side, making it more comfortable to wear. Pair this with strappy heels and a complimentary clutch to complete the look. </p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/005191686,https://johnlewis.scene7.com/is/image/JohnLewis/005191686alt1,https://johnlewis.scene7.com/is/image/JohnLewis/005191686alt2",Women,Women's Dresses,Women | Women's Dresses,,,f405a6e1-5516-59c3-9ee4-132f592a56e3,3/3/2024
"Live Unlimited Floral Print Square Neck Top, Red",https://www.johnlewis.com/live-unlimited-floral-print-square-neck-top-red/p6201893,241008828,6201893,241008828,Live Unlimited,,0.00,GBP,Discontinued,"<p>Bringing a neat addition to your wardrobe, this blouse from Live Unlimited is doused in pretty florals.</p>
 <p>Topped with a squared-off neckline and short sleeves, it is made from soft viscose and makes for effortless daytime dressing.</p>",[],,Women,Women's Shirts & Tops,Women | Women's Shirts & Tops,,,ae014807-a328-5889-8343-a36c99e439d9,3/3/2024
